index,Value
2020-03-28,108.40979096774193
2020-03-29,108.97267064516129
2020-03-30,109.53555032258063
2020-03-31,110.09843
2020-04-01,111.78920233333332
2020-04-02,113.47997466666666
2020-04-03,115.17074699999999
2020-04-04,116.86151933333332
2020-04-05,118.55229166666666
2020-04-06,120.24306399999999
2020-04-07,121.93383633333332
2020-04-08,123.62460866666666
2020-04-09,125.31538099999999
2020-04-10,127.00615333333332
2020-04-11,128.69692566666666
2020-04-12,130.387698
2020-04-13,132.0784703333333
2020-04-14,133.76924266666666
2020-04-15,135.460015
2020-04-16,137.1507873333333
2020-04-17,138.84155966666665
2020-04-18,140.532332
2020-04-19,142.2231043333333
2020-04-20,143.91387666666665
2020-04-21,145.604649
2020-04-22,147.2954213333333
2020-04-23,148.98619366666665
2020-04-24,150.676966
2020-04-25,152.3677383333333
2020-04-26,154.05851066666665
2020-04-27,155.749283
2020-04-28,157.4400553333333
2020-04-29,159.13082766666665
2020-04-30,160.8216
2020-05-01,161.0451035483871
2020-05-02,161.2686070967742
2020-05-03,161.4921106451613
2020-05-04,161.7156141935484
2020-05-05,161.9391177419355
2020-05-06,162.16262129032256
2020-05-07,162.38612483870966
2020-05-08,162.60962838709676
2020-05-09,162.83313193548386
2020-05-10,163.05663548387096
2020-05-11,163.28013903225806
2020-05-12,163.50364258064516
2020-05-13,163.72714612903226
2020-05-14,163.95064967741936
2020-05-15,164.17415322580646
2020-05-16,164.39765677419354
2020-05-17,164.62116032258064
2020-05-18,164.84466387096774
2020-05-19,165.06816741935484
2020-05-20,165.29167096774194
2020-05-21,165.51517451612904
2020-05-22,165.73867806451614
2020-05-23,165.96218161290324
2020-05-24,166.18568516129034
2020-05-25,166.40918870967744
2020-05-26,166.63269225806454
2020-05-27,166.8561958064516
2020-05-28,167.0796993548387
2020-05-29,167.3032029032258
2020-05-30,167.5267064516129
2020-05-31,167.75021
2020-06-01,164.66343533333335
2020-06-02,161.57666066666667
2020-06-03,158.489886
2020-06-04,155.40311133333333
2020-06-05,152.31633666666667
2020-06-06,149.22956200000002
2020-06-07,146.14278733333333
2020-06-08,143.05601266666667
2020-06-09,139.96923800000002
2020-06-10,136.88246333333333
2020-06-11,133.79568866666668
2020-06-12,130.708914
2020-06-13,127.62213933333334
2020-06-14,124.53536466666667
2020-06-15,121.44859
2020-06-16,118.36181533333334
2020-06-17,115.27504066666665
2020-06-18,112.188266
2020-06-19,109.10149133333333
2020-06-20,106.01471666666666
2020-06-21,102.927942
2020-06-22,99.84116733333333
2020-06-23,96.75439266666666
2020-06-24,93.66761799999999
2020-06-25,90.58084333333332
2020-06-26,87.49406866666666
2020-06-27,84.407294
2020-06-28,81.32051933333332
2020-06-29,78.23374466666665
2020-06-30,75.14697
2020-07-01,76.19880225806452
2020-07-02,77.25063451612903
2020-07-03,78.30246677419355
2020-07-04,79.35429903225806
2020-07-05,80.40613129032258
2020-07-06,81.4579635483871
2020-07-07,82.5097958064516
2020-07-08,83.56162806451613
2020-07-09,84.61346032258064
2020-07-10,85.66529258064516
2020-07-11,86.71712483870968
2020-07-12,87.76895709677419
2020-07-13,88.82078935483871
2020-07-14,89.87262161290323
2020-07-15,90.92445387096774
2020-07-16,91.97628612903226
2020-07-17,93.02811838709677
2020-07-18,94.07995064516129
2020-07-19,95.1317829032258
2020-07-20,96.18361516129032
2020-07-21,97.23544741935484
2020-07-22,98.28727967741935
2020-07-23,99.33911193548387
2020-07-24,100.39094419354839
2020-07-25,101.4427764516129
2020-07-26,102.49460870967742
2020-07-27,103.54644096774194
2020-07-28,104.59827322580645
2020-07-29,105.65010548387097
2020-07-30,106.70193774193548
2020-07-31,107.75377
2020-08-01,107.98937193548387
2020-08-02,108.22497387096774
2020-08-03,108.46057580645162
2020-08-04,108.69617774193549
2020-08-05,108.93177967741936
2020-08-06,109.16738161290323
2020-08-07,109.4029835483871
2020-08-08,109.63858548387097
2020-08-09,109.87418741935484
2020-08-10,110.10978935483871
2020-08-11,110.34539129032258
2020-08-12,110.58099322580645
2020-08-13,110.81659516129032
2020-08-14,111.0521970967742
2020-08-15,111.28779903225806
2020-08-16,111.52340096774194
2020-08-17,111.7590029032258
2020-08-18,111.99460483870968
2020-08-19,112.23020677419355
2020-08-20,112.46580870967742
2020-08-21,112.70141064516129
2020-08-22,112.93701258064516
2020-08-23,113.17261451612903
2020-08-24,113.4082164516129
2020-08-25,113.64381838709677
2020-08-26,113.87942032258064
2020-08-27,114.11502225806451
2020-08-28,114.35062419354838
2020-08-29,114.58622612903226
2020-08-30,114.82182806451613
2020-08-31,115.05743
2020-09-01,113.964651
2020-09-02,112.871872
2020-09-03,111.779093
2020-09-04,110.686314
2020-09-05,109.593535
2020-09-06,108.500756
2020-09-07,107.407977
2020-09-08,106.315198
2020-09-09,105.222419
2020-09-10,104.12964
2020-09-11,103.036861
2020-09-12,101.944082
2020-09-13,100.851303
2020-09-14,99.758524
2020-09-15,98.665745
2020-09-16,97.57296600000001
2020-09-17,96.480187
2020-09-18,95.387408
2020-09-19,94.294629
2020-09-20,93.20185000000001
2020-09-21,92.109071
2020-09-22,91.016292
2020-09-23,89.923513
2020-09-24,88.830734
2020-09-25,87.737955
2020-09-26,86.645176
2020-09-27,85.552397
2020-09-28,84.459618
2020-09-29,83.366839
2020-09-30,82.27406
2020-10-01,82.70030451612904
2020-10-02,83.12654903225807
2020-10-03,83.5527935483871
2020-10-04,83.97903806451613
2020-10-05,84.40528258064516
2020-10-06,84.8315270967742
2020-10-07,85.25777161290323
2020-10-08,85.68401612903226
2020-10-09,86.11026064516129
2020-10-10,86.53650516129032
2020-10-11,86.96274967741935
2020-10-12,87.38899419354838
2020-10-13,87.81523870967742
2020-10-14,88.24148322580645
2020-10-15,88.6677277419355
2020-10-16,89.09397225806453
2020-10-17,89.52021677419356
2020-10-18,89.94646129032259
2020-10-19,90.37270580645162
2020-10-20,90.79895032258065
2020-10-21,91.22519483870968
2020-10-22,91.65143935483871
2020-10-23,92.07768387096775
2020-10-24,92.50392838709678
2020-10-25,92.93017290322581
2020-10-26,93.35641741935484
2020-10-27,93.78266193548387
2020-10-28,94.2089064516129
2020-10-29,94.63515096774194
2020-10-30,95.06139548387097
2020-10-31,95.48764
2020-11-01,94.621276
2020-11-02,93.754912
2020-11-03,92.888548
2020-11-04,92.022184
2020-11-05,91.15582
2020-11-06,90.289456
2020-11-07,89.423092
2020-11-08,88.55672799999999
2020-11-09,87.690364
2020-11-10,86.824
2020-11-11,85.957636
2020-11-12,85.091272
2020-11-13,84.224908
2020-11-14,83.358544
2020-11-15,82.49217999999999
2020-11-16,81.625816
2020-11-17,80.759452
2020-11-18,79.89308799999999
2020-11-19,79.026724
2020-11-20,78.16036
2020-11-21,77.29399599999999
2020-11-22,76.42763199999999
2020-11-23,75.561268
2020-11-24,74.694904
2020-11-25,73.82854
2020-11-26,72.962176
2020-11-27,72.095812
2020-11-28,71.22944799999999
2020-11-29,70.36308399999999
2020-11-30,69.49672
2020-12-01,69.50903548387096
2020-12-02,69.52135096774194
2020-12-03,69.5336664516129
2020-12-04,69.54598193548387
2020-12-05,69.55829741935483
2020-12-06,69.57061290322581
2020-12-07,69.58292838709677
2020-12-08,69.59524387096774
2020-12-09,69.60755935483871
2020-12-10,69.61987483870968
2020-12-11,69.63219032258064
2020-12-12,69.6445058064516
2020-12-13,69.65682129032258
2020-12-14,69.66913677419355
2020-12-15,69.68145225806451
2020-12-16,69.69376774193549
2020-12-17,69.70608322580645
2020-12-18,69.71839870967742
2020-12-19,69.7307141935484
2020-12-20,69.74302967741936
2020-12-21,69.75534516129032
2020-12-22,69.76766064516129
2020-12-23,69.77997612903226
2020-12-24,69.79229161290323
2020-12-25,69.80460709677419
2020-12-26,69.81692258064517
2020-12-27,69.82923806451613
2020-12-28,69.8415535483871
2020-12-29,69.85386903225806
2020-12-30,69.86618451612904
2020-12-31,69.8785
2021-01-01,70.32310516129033
2021-01-02,70.76771032258064
2021-01-03,71.21231548387097
2021-01-04,71.65692064516129
2021-01-05,72.10152580645162
2021-01-06,72.54613096774193
2021-01-07,72.99073612903226
2021-01-08,73.43534129032258
2021-01-09,73.87994645161291
2021-01-10,74.32455161290322
2021-01-11,74.76915677419355
2021-01-12,75.21376193548387
2021-01-13,75.6583670967742
2021-01-14,76.10297225806451
2021-01-15,76.54757741935484
2021-01-16,76.99218258064516
2021-01-17,77.43678774193549
2021-01-18,77.8813929032258
2021-01-19,78.32599806451613
2021-01-20,78.77060322580645
2021-01-21,79.21520838709678
2021-01-22,79.65981354838709
2021-01-23,80.10441870967742
2021-01-24,80.54902387096774
2021-01-25,80.99362903225807
2021-01-26,81.43823419354838
2021-01-27,81.88283935483871
2021-01-28,82.32744451612903
2021-01-29,82.77204967741935
2021-01-30,83.21665483870967
2021-01-31,83.66126
2021-02-01,82.52255035714286
2021-02-02,81.38384071428571
2021-02-03,80.24513107142857
2021-02-04,79.10642142857142
2021-02-05,77.96771178571429
2021-02-06,76.82900214285715
2021-02-07,75.6902925
2021-02-08,74.55158285714286
2021-02-09,73.41287321428571
2021-02-10,72.27416357142857
2021-02-11,71.13545392857142
2021-02-12,69.99674428571429
2021-02-13,68.85803464285715
2021-02-14,67.719325
2021-02-15,66.58061535714286
2021-02-16,65.44190571428571
2021-02-17,64.30319607142857
2021-02-18,63.16448642857143
2021-02-19,62.025776785714285
2021-02-20,60.88706714285714
2021-02-21,59.7483575
2021-02-22,58.60964785714286
2021-02-23,57.47093821428571
2021-02-24,56.33222857142857
2021-02-25,55.19351892857143
2021-02-26,54.054809285714285
2021-02-27,52.91609964285714
2021-02-28,51.77739
2021-03-01,51.42754967741935
2021-03-02,51.07770935483871
2021-03-03,50.72786903225806
2021-03-04,50.378028709677416
2021-03-05,50.02818838709677
2021-03-06,49.67834806451613
2021-03-07,49.32850774193548
2021-03-08,48.978667419354835
2021-03-09,48.628827096774195
2021-03-10,48.27898677419355
2021-03-11,47.9291464516129
2021-03-12,47.57930612903226
2021-03-13,47.229465806451614
2021-03-14,46.87962548387097
2021-03-15,46.52978516129032
2021-03-16,46.17994483870968
2021-03-17,45.83010451612903
2021-03-18,45.480264193548386
2021-03-19,45.130423870967746
2021-03-20,44.7805835483871
2021-03-21,44.43074322580645
2021-03-22,44.080902903225805
2021-03-23,43.731062580645165
2021-03-24,43.38122225806452
2021-03-25,43.03138193548387
2021-03-26,42.68154161290323
2021-03-27,42.331701290322584
2021-03-28,41.98186096774194
2021-03-29,41.63202064516129
2021-03-30,41.28218032258065
2021-03-31,40.93234
2021-04-01,42.20087266666667
2021-04-02,43.469405333333334
2021-04-03,44.737938
2021-04-04,46.00647066666667
2021-04-05,47.27500333333334
2021-04-06,48.543536
2021-04-07,49.81206866666667
2021-04-08,51.080601333333334
2021-04-09,52.34913400000001
2021-04-10,53.617666666666665
2021-04-11,54.88619933333334
2021-04-12,56.154732
2021-04-13,57.42326466666667
2021-04-14,58.691797333333334
2021-04-15,59.96033
2021-04-16,61.22886266666667
2021-04-17,62.49739533333333
2021-04-18,63.765928
2021-04-19,65.03446066666666
2021-04-20,66.30299333333333
2021-04-21,67.571526
2021-04-22,68.84005866666666
2021-04-23,70.10859133333334
2021-04-24,71.37712400000001
2021-04-25,72.64565666666667
2021-04-26,73.91418933333333
2021-04-27,75.182722
2021-04-28,76.45125466666667
2021-04-29,77.71978733333333
2021-04-30,78.98832
2021-05-01,78.8030129032258
2021-05-02,78.61770580645161
2021-05-03,78.43239870967741
2021-05-04,78.24709161290323
2021-05-05,78.06178451612904
2021-05-06,77.87647741935484
2021-05-07,77.69117032258065
2021-05-08,77.50586322580645
2021-05-09,77.32055612903225
2021-05-10,77.13524903225806
2021-05-11,76.94994193548386
2021-05-12,76.76463483870968
2021-05-13,76.57932774193549
2021-05-14,76.39402064516129
2021-05-15,76.2087135483871
2021-05-16,76.0234064516129
2021-05-17,75.8380993548387
2021-05-18,75.65279225806451
2021-05-19,75.46748516129031
2021-05-20,75.28217806451613
2021-05-21,75.09687096774194
2021-05-22,74.91156387096774
2021-05-23,74.72625677419354
2021-05-24,74.54094967741935
2021-05-25,74.35564258064515
2021-05-26,74.17033548387096
2021-05-27,73.98502838709678
2021-05-28,73.79972129032258
2021-05-29,73.61441419354838
2021-05-30,73.42910709677419
2021-05-31,73.2438
2021-06-01,72.74662199999999
2021-06-02,72.249444
2021-06-03,71.75226599999999
2021-06-04,71.255088
2021-06-05,70.75791
2021-06-06,70.26073199999999
2021-06-07,69.763554
2021-06-08,69.266376
2021-06-09,68.76919799999999
2021-06-10,68.27202
2021-06-11,67.77484199999999
2021-06-12,67.277664
2021-06-13,66.780486
2021-06-14,66.28330799999999
2021-06-15,65.78613
2021-06-16,65.288952
2021-06-17,64.791774
2021-06-18,64.294596
2021-06-19,63.79741799999999
2021-06-20,63.300239999999995
2021-06-21,62.803062
2021-06-22,62.305884
2021-06-23,61.808706
2021-06-24,61.311527999999996
2021-06-25,60.81435
2021-06-26,60.317172
2021-06-27,59.819994
2021-06-28,59.322816
2021-06-29,58.825638
2021-06-30,58.32846
2021-07-01,58.92616290322581
2021-07-02,59.52386580645161
2021-07-03,60.12156870967742
2021-07-04,60.71927161290323
2021-07-05,61.31697451612903
2021-07-06,61.91467741935484
2021-07-07,62.51238032258064
2021-07-08,63.11008322580645
2021-07-09,63.70778612903226
2021-07-10,64.30548903225807
2021-07-11,64.90319193548387
2021-07-12,65.50089483870967
2021-07-13,66.09859774193548
